topic,topic_label,asset,signal,subset,n_events,pre_mean,pre_t,pre_p,pre_boot_p,post_mean,post_t,post_p,post_boot_p
iran_military,Iran / Military,XLF,dollar_volume,initiated,253,11635818.204906,10.2933,5.696093862205581e-21,0.0,17946278.189618,6.498,4.3228867151724734e-10,0.0
iran_military,Iran / Military,XLK,logret,all,284,0.000116,3.0323,0.002651589360628748,0.0052,-0.000134,-2.0826,0.03818616238666831,0.0388
iran_military,Iran / Military,XLK,vol_z,all,284,0.096264,1.5721,0.1170500867687278,0.1228,-0.007475,-0.0929,0.9260365869098945,0.9416
iran_military,Iran / Military,XLK,dvol_z,all,284,0.096099,1.5696,0.11761463247617958,0.1076,-0.009429,-0.1174,0.9066368862069605,0.9284
iran_military,Iran / Military,XLK,signed_vol_tick,all,284,46070.454225,1.2415,0.2154415613709951,0.1944,-304652.390845,-3.7142,0.0002455579376939974,0.0
iran_military,Iran / Military,XLK,OFI_bvc,all,284,0.022071,2.0701,0.03935342290469172,0.0428,-0.018979,-3.2744,0.0011902873643610966,0.0024
iran_military,Iran / Military,XLK,vpin_50,all,284,0.434526,34.5481,5.788726349689632e-99,0.0,0.430612,33.9904,4.903303904075288e-98,0.0
iran_military,Iran / Military,XLK,vpin_z,all,284,-0.297497,-4.1604,4.3248255003510546e-05,0.0,-0.276983,-3.7587,0.00021061804689808127,0.0004
iran_military,Iran / Military,XLK,kyle_lambda_100,all,284,0.0,51.0265,9.5220327844328e-145,0.0,0.0,46.295,8.671336448521683e-134,0.0
iran_military,Iran / Military,XLK,dollar_volume,all,284,14692710.738668,11.8143,1.884171176495307e-26,0.0,16244896.001601,7.2472,4.063231045804422e-12,0.0
iran_military,Iran / Military,XLK,logret,initiated,240,3.8e-05,2.1405,0.03333005952977604,0.0244,-0.000139,-1.8971,0.059020214354025914,0.0596
iran_military,Iran / Military,XLK,vol_z,initiated,240,-0.18779,-3.9778,9.222904042270006e-05,0.0,0.003619,0.0393,0.9687027214030557,0.9652
iran_military,Iran / Military,XLK,dvol_z,initiated,240,-0.189378,-4.03,7.50152923281184e-05,0.0,0.002042,0.0222,0.9823226985649893,0.9416
iran_military,Iran / Military,XLK,signed_vol_tick,initiated,240,-61553.579167,-2.3389,0.020167535830993583,0.0244,-330316.4125,-3.4311,0.0007081527652345155,0.0032
iran_military,Iran / Military,XLK,OFI_bvc,initiated,240,-0.014494,-2.5729,0.010690538126493992,0.0116,-0.009669,-1.915,0.05668232908723745,0.06
iran_military,Iran / Military,XLK,vpin_50,initiated,240,0.396608,30.8024,2.323896957446649e-81,0.0,0.389584,30.3991,1.0265754218092663e-80,0.0
iran_military,Iran / Military,XLK,vpin_z,initiated,240,-0.500121,-7.5833,9.606534942508342e-13,0.0,-0.48616,-6.7352,1.409151260477344e-10,0.0
iran_military,Iran / Military,XLK,kyle_lambda_100,initiated,240,0.0,51.8066,6.081639048713062e-132,0.0,0.0,48.0708,1.5594773764128676e-124,0.0
iran_military,Iran / Military,XLK,dollar_volume,initiated,240,11039659.19172,9.5796,1.3224775399604062e-18,0.0,16452737.856936,6.4573,5.899194787201884e-10,0.0
energy_oil,Energy / Oil,DJT,logret,all,173,-0.00012,-1.2863,0.20005366945356634,0.1988,-0.000496,-2.5123,0.012916845018246864,0.02
energy_oil,Energy / Oil,DJT,vol_z,all,173,0.069753,1.278,0.20298669954006926,0.2056,0.103781,0.8386,0.4028681372994607,0.3976
energy_oil,Energy / Oil,DJT,dvol_z,all,173,0.065394,1.2058,0.22954940638606594,0.2452,0.078753,0.6781,0.49859336655119346,0.4656
energy_oil,Energy / Oil,DJT,signed_vol_tick,all,173,-50826.722543,-7.3319,8.50911813855514e-12,0.0,-58218.479769,-2.7973,0.005739860820151791,0.0064
energy_oil,Energy / Oil,DJT,OFI_bvc,all,173,-0.054587,-4.7803,3.7395392263744654e-06,0.0,-0.035775,-5.0098,1.3434672764545679e-06,0.0
energy_oil,Energy / Oil,DJT,vpin_50,all,173,0.550018,46.8473,2.314982137814327e-98,0.0,0.569671,42.2772,1.8657757231096376e-91,0.0
energy_oil,Energy / Oil,DJT,vpin_z,all,173,0.032354,0.3765,0.7070450380345106,0.7096,0.153348,1.5749,0.11717052996522657,0.128
energy_oil,Energy / Oil,DJT,kyle_lambda_100,all,173,4e-06,79.7191,9.518211423725158e-138,0.0,5e-06,41.6106,1.0444484418972471e-91,0.0
energy_oil,Energy / Oil,DJT,dollar_volume,all,173,202938.620451,10.782,4.9237822349786924e-21,0.0,245331.323938,5.3527,2.739468361937352e-07,0.0
energy_oil,Energy / Oil,DJT,logret,initiated,156,7.8e-05,1.4263,0.15580600647482218,0.1524,-0.000545,-2.5007,0.013436242485908545,0.0196
energy_oil,Energy / Oil,DJT,vol_z,initiated,156,0.025333,0.4484,0.6544622736361991,0.656,0.097943,0.7152,0.47553914124534435,0.4716
energy_oil,Energy / Oil,DJT,dvol_z,initiated,156,0.021067,0.375,0.708147614759318,0.6924,0.070273,0.547,0.5851468469529606,0.5688
energy_oil,Energy / Oil,DJT,signed_vol_tick,initiated,156,-41286.480769,-7.7083,1.4315698334267444e-12,0.0,-64405.852564,-2.8006,0.0057509794098910515,0.0088
energy_oil,Energy / Oil,DJT,OFI_bvc,initiated,156,-0.021199,-2.9245,0.003968573151619989,0.004,-0.031554,-4.2749,3.32928545623647e-05,0.0004
energy_oil,Energy / Oil,DJT,vpin_50,initiated,156,0.555215,46.2976,1.655143383368334e-91,0.0,0.573654,39.3323,6.731183054865878e-82,0.0
energy_oil,Energy / Oil,DJT,vpin_z,initiated,156,0.091384,1.032,0.3037316434607668,0.298,0.214138,2.048,0.04226484481856976,0.0408
energy_oil,Energy / Oil,DJT,kyle_lambda_100,initiated,156,4e-06,79.7107,1.0366172448804895e-127,0.0,5e-06,38.5002,3.0464069814246593e-81,0.0
energy_oil,Energy / Oil,DJT,dollar_volume,initiated,156,185726.994787,9.9045,3.187234039154366e-18,0.0,247167.249168,4.8769,2.6469366444302258e-06,0.0
energy_oil,Energy / Oil,VXX,logret,all,173,-0.000696,-4.4471,1.5572997226316836e-05,0.0,9e-06,0.0463,0.9631391957385769,0.9484
energy_oil,Energy / Oil,VXX,vol_z,all,173,0.058916,0.8889,0.3752960651834423,0.3732,0.011514,0.1176,0.9065491288027909,0.8844
energy_oil,Energy / Oil,VXX,dvol_z,all,173,0.057974,0.8764,0.3820531722429654,0.3564,-0.003545,-0.0381,0.9696536460945713,0.984
energy_oil,Energy / Oil,VXX,signed_vol_tick,all,173,-25120.895954,-0.8278,0.40894924249387343,0.4164,-77533.086705,-1.2089,0.2283793371427854,0.2224
energy_oil,Energy / Oil,VXX,OFI_bvc,all,173,-0.022375,-1.9364,0.05445720327911925,0.0484,0.028396,3.6832,0.0003081859003683435,0.0004
energy_oil,Energy / Oil,VXX,vpin_50,all,173,0.568759,54.9309,7.861090013660556e-109,0.0,0.569232,51.7422,3.815017470337982e-105,0.0
energy_oil,Energy / Oil,VXX,vpin_z,all,173,0.000476,0.0056,0.9955719090480519,0.9684,0.007791,0.0868,0.9309025483461706,0.9412
energy_oil,Energy / Oil,VXX,kyle_lambda_100,all,173,2e-06,48.2907,1.4218412314773764e-101,0.0,2e-06,44.2446,6.6638577684517795e-96,0.0
energy_oil,Energy / Oil,VXX,dollar_volume,all,173,2636755.777983,9.6526,6.889502765481886e-18,0.0,2131262.636645,6.6748,3.2708864647028533e-10,0.0
energy_oil,Energy / Oil,VXX,logret,initiated,150,-0.00033,-4.4268,1.8385326373415243e-05,0.0,3.7e-05,0.163,0.8707606062048414,0.8624
energy_oil,Energy / Oil,VXX,vol_z,initiated,150,-0.166783,-3.6674,0.0003403118812339333,0.0,-0.00142,-0.0135,0.9892240818295983,0.972
energy_oil,Energy / Oil,VXX,dvol_z,initiated,150,-0.167967,-3.7342,0.0002674231010978767,0.0,-0.020245,-0.2056,0.8373750284012026,0.8972
energy_oil,Energy / Oil,VXX,signed_vol_tick,initiated,150,45396.013333,2.511,0.013107158185705983,0.0152,-99306.206667,-1.3581,0.17648203810544355,0.1916
energy_oil,Energy / Oil,VXX,OFI_bvc,initiated,150,0.001379,0.1699,0.8653548578621735,0.8716,0.02457,2.9292,0.003932991266337522,0.0076
energy_oil,Energy / Oil,VXX,vpin_50,initiated,150,0.550861,50.0493,8.332472799802905e-94,0.0,0.55423,46.2464,4.324840592752128e-89,0.0
energy_oil,Energy / Oil,VXX,vpin_z,initiated,150,-0.05445,-0.5684,0.5706653330058198,0.5764,-0.020486,-0.2011,0.8409074038826015,0.8176
energy_oil,Energy / Oil,VXX,kyle_lambda_100,initiated,150,2e-06,42.815,1.2516024716732503e-85,0.0,2e-06,39.3105,1.5020183020626983e-80,0.0
energy_oil,Energy / Oil,VXX,dollar_volume,initiated,150,1719416.532995,9.4063,8.762385444890706e-17,0.0,2091981.920049,6.2137,4.922974676420847e-09,0.0
energy_oil,Energy / Oil,SPY,logret,all,173,0.0001,2.5153,0.012810909781520621,0.024,3.2e-05,0.8259,0.4099960065924202,0.404
energy_oil,Energy / Oil,SPY,vol_z,all,173,0.223777,2.8477,0.004940079058044107,0.0048,0.116566,0.9411,0.3479783824136762,0.332
energy_oil,Energy / Oil,SPY,dvol_z,all,173,0.224835,2.8544,0.004841995193608621,0.006,0.117997,0.9476,0.34465179911220745,0.332
energy_oil,Energy / Oil,SPY,signed_vol_tick,all,173,697976.820809,2.4995,0.013374874306341718,0.01,1363788.699422,2.5694,0.011034971833410201,0.0188
energy_oil,Energy / Oil,SPY,OFI_bvc,all,173,0.046606,2.674,0.008216740083534124,0.0088,-0.022988,-2.9022,0.0041903475412669935,0.0056
energy_oil,Energy / Oil,SPY,vpin_50,all,173,0.543558,55.4158,1.9541822845339136e-109,0.0,0.55182,50.7807,7.383329763814277e-104,0.0
energy_oil,Energy / Oil,SPY,vpin_z,all,173,-0.093545,-1.407,0.16128958401627821,0.1456,0.028794,0.363,0.7170587687578953,0.7044
energy_oil,Energy / Oil,SPY,kyle_lambda_100,all,173,0.0,51.3913,6.726305767650417e-106,0.0,0.0,48.7228,1.4175014730502182e-102,0.0
energy_oil,Energy / Oil,SPY,dollar_volume,all,173,341096809.267197,11.6705,1.4917134024680416e-23,0.0,364311225.970391,5.6624,6.14625467220968e-08,0.0
energy_oil,Energy / Oil,SPY,logret,initiated,140,-2e-05,-1.3453,0.18072760781561012,0.1788,-3e-06,-0.0634,0.9495127615180934,0.9564
energy_oil,Energy / Oil,SPY,vol_z,initiated,140,-0.159513,-3.1056,0.002302118958725874,0.0012,0.256313,1.7185,0.08793957980052843,0.0952
energy_oil,Energy / Oil,SPY,dvol_z,initiated,140,-0.160001,-3.1202,0.0021981065116226323,0.0012,0.258243,1.7217,0.08735323644585849,0.096
energy_oil,Energy / Oil,SPY,signed_vol_tick,initiated,140,-335112.471429,-2.13,0.03493404732103204,0.0364,1726644.292857,2.6488,0.009012397321116592,0.0152
energy_oil,Energy / Oil,SPY,OFI_bvc,initiated,140,-0.00922,-0.8586,0.392032695903872,0.388,-0.023669,-2.6076,0.010112670008497637,0.0136
energy_oil,Energy / Oil,SPY,vpin_50,initiated,140,0.515677,51.9306,4.2645524885655465e-91,0.0,0.524499,45.0133,1.4324610479827069e-83,0.0
energy_oil,Energy / Oil,SPY,vpin_z,initiated,140,-0.254588,-3.4515,0.000744740266606452,0.0008,-0.12008,-1.3055,0.19393857921540014,0.2016
energy_oil,Energy / Oil,SPY,kyle_lambda_100,initiated,140,0.0,46.4061,4.44123841521969e-86,0.0,0.0,45.5716,1.8579690495542602e-85,0.0
energy_oil,Energy / Oil,SPY,dollar_volume,initiated,140,225921375.134187,8.755,6.206833285523478e-15,0.0,435102544.296718,5.6056,1.0775260457398651e-07,0.0
energy_oil,Energy / Oil,QQQ,logret,all,173,0.00012,2.5703,0.011007123519809488,0.0224,1.5e-05,0.2921,0.7705643716887626,0.7868
energy_oil,Energy / Oil,QQQ,vol_z,all,173,0.111575,2.5351,0.012133460004171998,0.0136,-0.162905,-4.7848,3.6657801236848343e-06,0.0
energy_oil,Energy / Oil,QQQ,dvol_z,all,173,0.112684,2.5498,0.011652032509071354,0.0132,-0.163034,-4.7811,3.7260988031979645e-06,0.0
energy_oil,Energy / Oil,QQQ,signed_vol_tick,all,173,718843.867052,1.9362,0.054485556764280005,0.0396,1546385.566474,3.2652,0.0013200355009690538,0.0052
energy_oil,Energy / Oil,QQQ,OFI_bvc,all,173,0.048752,2.6338,0.009214110450367845,0.008,-0.015062,-3.1528,0.0019081506179206714,0.0044
energy_oil,Energy / Oil,QQQ,vpin_50,all,173,0.522333,47.898,1.7410962269341745e-99,0.0,0.519239,46.3169,1.3677275882031894e-97,0.0
energy_oil,Energy / Oil,QQQ,vpin_z,all,173,0.010372,0.1264,0.8995498815970872,0.91,0.031886,0.3807,0.7038821134451586,0.6896
energy_oil,Energy / Oil,QQQ,kyle_lambda_100,all,173,0.0,33.4259,6.765382036399857e-77,0.0,0.0,31.1741,1.1351804981193822e-72,0.0
energy_oil,Energy / Oil,QQQ,dollar_volume,all,173,314338228.701036,9.0717,2.6281899948799287e-16,0.0,256818261.374644,5.2135,5.267292452135735e-07,0.0
energy_oil,Energy / Oil,QQQ,logret,initiated,139,-3.7e-05,-2.2695,0.024787936693166153,0.0244,-3.9e-05,-0.6418,0.5220468646890777,0.5056
energy_oil,Energy / Oil,QQQ,vol_z,initiated,139,-0.090802,-3.0505,0.002740379604040018,0.0012,-0.06457,-1.7855,0.07637731594332588,0.06
energy_oil,Energy / Oil,QQQ,dvol_z,initiated,139,-0.091116,-3.0715,0.0025664456835712878,0.0008,-0.064604,-1.7817,0.07699706505241366,0.0812
energy_oil,Energy / Oil,QQQ,signed_vol_tick,initiated,139,341451.266187,0.7826,0.4351907710584394,0.4416,1958191.079137,3.3519,0.001035869350652936,0.002
energy_oil,Energy / Oil,QQQ,OFI_bvc,initiated,139,-0.011332,-0.9014,0.3689557408897156,0.376,-0.014969,-2.9488,0.003748048708330385,0.0052
energy_oil,Energy / Oil,QQQ,vpin_50,initiated,139,0.494237,41.8526,8.195592117860933e-79,0.0,0.490525,40.4141,2.7568268432259933e-77,0.0
energy_oil,Energy / Oil,QQQ,vpin_z,initiated,139,-0.132744,-1.3747,0.1715171616567697,0.1704,-0.107965,-1.1008,0.2729626642265304,0.256
energy_oil,Energy / Oil,QQQ,kyle_lambda_100,initiated,139,0.0,29.503,3.230650134374665e-61,0.0,0.0,27.9587,1.0625277446654783e-58,0.0
energy_oil,Energy / Oil,QQQ,dollar_volume,initiated,139,297693124.873062,7.0,1.0192877335186472e-10,0.0,306624010.6414,5.0988,1.1061678582173673e-06,0.0
energy_oil,Energy / Oil,XLE,logret,all,173,-1.1e-05,-0.3045,0.7610873041270894,0.7164,0.000212,2.6455,0.00891192288949518,0.0156
energy_oil,Energy / Oil,XLE,vol_z,all,173,0.256958,3.063,0.0025438479218515084,0.0032,0.069126,0.6277,0.5310421577251616,0.5384
energy_oil,Energy / Oil,XLE,dvol_z,all,173,0.258412,3.0788,0.0024199409501625135,0.0044,0.067317,0.6168,0.5381887989563312,0.5324
energy_oil,Energy / Oil,XLE,signed_vol_tick,all,173,54081.450867,0.4458,0.6562874035472823,0.6448,-1078936.387283,-2.5503,0.011635675196936368,0.0208
energy_oil,Energy / Oil,XLE,OFI_bvc,all,173,0.039648,4.2821,3.0715717224782894e-05,0.0,0.032956,3.568,0.00046622321625884475,0.0012
energy_oil,Energy / Oil,XLE,vpin_50,all,173,0.463387,35.0834,5.86446339887829e-79,0.0,0.439733,32.2289,7.8055009646826e-74,0.0
energy_oil,Energy / Oil,XLE,vpin_z,all,173,-0.511386,-6.5942,5.38516704506683e-10,0.0,-0.676196,-7.231,1.613914077583287e-11,0.0
energy_oil,Energy / Oil,XLE,kyle_lambda_100,all,173,0.0,45.204,5.055837566422642e-97,0.0,0.0,43.3753,1.5302599765284664e-94,0.0
energy_oil,Energy / Oil,XLE,dollar_volume,all,173,20898690.251831,11.3015,1.6706970307215441e-22,0.0,21888607.099778,5.5637,9.953748918123216e-08,0.0
energy_oil,Energy / Oil,XLE,logret,initiated,165,2e-05,1.1103,0.26848048934151486,0.2536,0.000241,2.9273,0.0039046688883419708,0.0108
energy_oil,Energy / Oil,XLE,vol_z,initiated,165,0.208829,2.511,0.013005543126796979,0.0136,0.041029,0.3587,0.7202452416419332,0.7068
energy_oil,Energy / Oil,XLE,dvol_z,initiated,165,0.210041,2.524,0.012552316295027304,0.0112,0.03901,0.3443,0.7310883937437342,0.7124
energy_oil,Energy / Oil,XLE,signed_vol_tick,initiated,165,125817.606061,1.2912,0.19846611713851423,0.2068,-1081614.084848,-2.453,0.015212337020444673,0.0208
energy_oil,Energy / Oil,XLE,OFI_bvc,initiated,165,0.048342,7.6385,1.7301415869566296e-12,0.0,0.039972,4.7615,4.1991043491761834e-06,0.0
energy_oil,Energy / Oil,XLE,vpin_50,initiated,165,0.45094,35.7393,3.5511803298652524e-78,0.0,0.429429,31.772,2.9949356925235916e-71,0.0
energy_oil,Energy / Oil,XLE,vpin_z,initiated,165,-0.593745,-8.2436,5.719437251475583e-14,0.0,-0.734014,-7.7623,9.10707463566751e-13,0.0
energy_oil,Energy / Oil,XLE,kyle_lambda_100,initiated,165,0.0,46.1637,1.6388441265784383e-95,0.0,0.0,43.3214,1.0624396562998656e-91,0.0
energy_oil,Energy / Oil,XLE,dollar_volume,initiated,165,19334562.272108,11.0551,1.3919948209979144e-21,0.0,21021278.867675,5.1372,7.83762631728105e-07,0.0
energy_oil,Energy / Oil,USO,logret,all,173,-0.000467,-4.0738,7.04838556314889e-05,0.0016,-0.000273,-0.9387,0.3492173589014862,0.3616
energy_oil,Energy / Oil,USO,vol_z,all,173,0.027033,0.3814,0.7033948218504622,0.6512,0.00303,0.029,0.976905346661405,0.9452
energy_oil,Energy / Oil,USO,dvol_z,all,173,0.022066,0.3154,0.7528419474669348,0.7144,-0.013704,-0.138,0.8903697591131359,0.9304
energy_oil,Energy / Oil,USO,signed_vol_tick,all,173,-445733.612717,-4.4288,1.6808475275648897e-05,0.0,-104895.583815,-0.8988,0.3700056640076267,0.374
energy_oil,Energy / Oil,USO,OFI_bvc,all,173,-0.02378,-2.3932,0.017778558429065734,0.012,-0.011438,-1.6368,0.10350187122161963,0.096
energy_oil,Energy / Oil,USO,vpin_50,all,173,0.533253,53.8284,1.939883936720752e-107,0.0,0.515717,40.6349,8.046569288771749e-89,0.0
energy_oil,Energy / Oil,USO,vpin_z,all,173,0.33845,4.4429,1.610419140796973e-05,0.0,0.260197,2.612,0.009817389024846144,0.0052
energy_oil,Energy / Oil,USO,kyle_lambda_100,all,173,0.0,44.9641,1.1709844997987915e-96,0.0,0.0,16.0573,4.83276887765743e-36,0.0
energy_oil,Energy / Oil,USO,dollar_volume,all,173,22213623.357778,6.8022,1.6347282138295505e-10,0.0,10215390.550398,4.3484,2.3429370842496263e-05,0.0004
energy_oil,Energy / Oil,USO,logret,initiated,147,-0.000142,-3.8082,0.00020554447352930647,0.0,-0.000364,-1.1147,0.26681827825055493,0.2644
energy_oil,Energy / Oil,USO,vol_z,initiated,147,-0.208069,-7.6155,3.022160387432387e-12,0.0,0.073631,0.6053,0.5459133907636913,0.5372
energy_oil,Energy / Oil,USO,dvol_z,initiated,147,-0.208094,-7.6905,1.9937773756185777e-12,0.0,0.054378,0.471,0.6383369759461371,0.6076
energy_oil,Energy / Oil,USO,signed_vol_tick,initiated,147,-69786.809524,-2.0828,0.0390174163874637,0.014,-117041.346939,-0.8522,0.3954865591778923,0.374
energy_oil,Energy / Oil,USO,OFI_bvc,initiated,147,-0.022253,-2.2867,0.023652343814689534,0.03,-0.006788,-0.9084,0.3651689769844696,0.3592
energy_oil,Energy / Oil,USO,vpin_50,initiated,147,0.528476,52.0459,7.948677592516852e-95,0.0,0.510235,36.9464,2.3945675340880825e-75,0.0
energy_oil,Energy / Oil,USO,vpin_z,initiated,147,0.379853,5.0249,1.4814163982692064e-06,0.0,0.30995,2.8791,0.004597285945932306,0.0028
energy_oil,Energy / Oil,USO,kyle_lambda_100,initiated,147,0.0,40.7005,3.1886117871407053e-81,0.0,0.0,14.4116,7.594598181089815e-30,0.0
energy_oil,Energy / Oil,USO,dollar_volume,initiated,147,11698484.006686,6.295,3.3967248710388915e-09,0.0,11842351.014094,4.3183,2.8886060625112824e-05,0.0
energy_oil,Energy / Oil,GLD,logret,all,173,1.1e-05,0.1733,0.8626031218771638,0.8648,-0.001433,-5.0978,8.992601850908962e-07,0.0
energy_oil,Energy / Oil,GLD,vol_z,all,173,0.241098,3.0612,0.002558412587972124,0.0036,-0.055521,-0.7727,0.4407784595995933,0.4512
energy_oil,Energy / Oil,GLD,dvol_z,all,173,0.242012,3.0681,0.002503579233725069,0.0028,-0.075203,-1.1277,0.26100707419953345,0.248
energy_oil,Energy / Oil,GLD,signed_vol_tick,all,173,15061.00578,0.3224,0.7475653348411495,0.7756,-988383.294798,-3.6686,0.00032496331914143057,0.0016
energy_oil,Energy / Oil,GLD,OFI_bvc,all,173,0.005941,0.6279,0.5309078839180881,0.5328,-0.02868,-3.8521,0.00016504434587342963,0.0004
energy_oil,Energy / Oil,GLD,vpin_50,all,173,0.42212,34.8238,1.7480932703857538e-78,0.0,0.418056,30.4808,2.3452105408142972e-70,0.0
energy_oil,Energy / Oil,GLD,vpin_z,all,173,-0.371824,-5.7697,3.766944304006859e-08,0.0,-0.352455,-4.1504,5.26375445970601e-05,0.0
energy_oil,Energy / Oil,GLD,kyle_lambda_100,all,173,0.0,35.9427,1.2804059787915696e-81,0.0,0.0,22.0915,4.177178562999634e-52,0.0
energy_oil,Energy / Oil,GLD,dollar_volume,all,173,65320077.175027,6.7449,2.2357423884561765e-10,0.0,87394501.284376,4.3286,2.5411371250631502e-05,0.0004
energy_oil,Energy / Oil,GLD,logret,initiated,137,-9e-05,-2.0319,0.04410958961146973,0.042,-0.001775,-5.1142,1.0494464704444666e-06,0.0
energy_oil,Energy / Oil,GLD,vol_z,initiated,137,-0.09755,-1.5944,0.11316160895446721,0.1088,-0.133008,-1.6653,0.09815605556307459,0.09
energy_oil,Energy / Oil,GLD,dvol_z,initiated,137,-0.099319,-1.6316,0.10507747906386046,0.0856,-0.158134,-2.1915,0.030117666357590975,0.0152
energy_oil,Energy / Oil,GLD,signed_vol_tick,initiated,137,-51297.094891,-1.18,0.24006883072597332,0.236,-1146230.445255,-3.3866,0.0009255113787525349,0.002
energy_oil,Energy / Oil,GLD,OFI_bvc,initiated,137,-0.013126,-2.0011,0.04737605113567929,0.0424,-0.028411,-3.8131,0.00020734085101785127,0.0012
energy_oil,Energy / Oil,GLD,vpin_50,initiated,137,0.397411,29.4837,3.464674495200259e-60,0.0,0.390098,24.9602,4.950044890052878e-52,0.0
energy_oil,Energy / Oil,GLD,vpin_z,initiated,137,-0.500318,-7.6975,2.7962340413771034e-12,0.0,-0.531193,-5.9939,1.8129105533461886e-08,0.0
energy_oil,Energy / Oil,GLD,kyle_lambda_100,initiated,137,0.0,34.5498,3.335444313169496e-69,0.0,0.0,18.4442,7.902539513738417e-39,0.0
energy_oil,Energy / Oil,GLD,dollar_volume,initiated,137,56186415.427598,4.7643,4.7991283814046885e-06,0.0,94209542.972792,3.7257,0.00028462204763825716,0.0012
energy_oil,Energy / Oil,UUP,logret,all,173,-2.5e-05,-1.2173,0.22515656010015916,0.22,0.000182,4.7683,3.940906008290696e-06,0.0
energy_oil,Energy / Oil,UUP,vol_z,all,173,0.396442,3.9097,0.0001327777577374901,0.0,0.333503,2.2898,0.023244837511421684,0.0292
energy_oil,Energy / Oil,UUP,dvol_z,all,173,0.395113,3.906,0.0001346702149476068,0.0004,0.338088,2.3028,0.022485408821293965,0.0304
energy_oil,Energy / Oil,UUP,signed_vol_tick,all,173,77396.098266,5.198,5.662334135614186e-07,0.0,72845.115607,3.0053,0.003050216336742592,0.006
energy_oil,Energy / Oil,UUP,OFI_bvc,all,173,-0.000898,-0.1376,0.890727172878922,0.8756,0.016873,3.4017,0.0008328096575035394,0.0012
energy_oil,Energy / Oil,UUP,vpin_50,all,173,0.332705,32.8391,5.2995622765591605e-76,0.0,0.359812,25.2754,8.345270680403209e-60,0.0
energy_oil,Energy / Oil,UUP,vpin_z,all,173,0.469894,6.8162,1.5145420872529262e-10,0.0,0.641936,5.9908,1.1897467025512252e-08,0.0
energy_oil,Energy / Oil,UUP,kyle_lambda_100,all,173,0.0,40.958,1.2361001081013663e-90,0.0,0.0,29.862,5.873816258164828e-70,0.0
energy_oil,Energy / Oil,UUP,dollar_volume,all,173,1158061.30467,7.8454,4.375897000238159e-13,0.0,635717.467048,5.5893,8.789037989166436e-08,0.0
energy_oil,Energy / Oil,UUP,logret,initiated,134,2.7e-05,2.4611,0.015133603747375903,0.0112,0.000198,4.5081,1.4197426524671335e-05,0.0004
energy_oil,Energy / Oil,UUP,vol_z,initiated,134,-0.076587,-1.2825,0.20189427997274614,0.1804,0.537387,2.9147,0.00417830293167512,0.004
energy_oil,Energy / Oil,UUP,dvol_z,initiated,134,-0.075912,-1.2676,0.2071629162328823,0.1968,0.543374,2.9236,0.0040687978595995294,0.0076
energy_oil,Energy / Oil,UUP,signed_vol_tick,initiated,134,7427.619403,0.9062,0.36648310630010916,0.3748,94181.574627,3.0306,0.002933494281389235,0.0056
energy_oil,Energy / Oil,UUP,OFI_bvc,initiated,134,0.021077,3.6302,0.00040285693999508355,0.0008,0.021199,3.347,0.0010623610594216897,0.0024
energy_oil,Energy / Oil,UUP,vpin_50,initiated,134,0.343574,28.6101,1.102091686787437e-58,0.0,0.379036,21.7016,1.5539805550621323e-45,0.0
energy_oil,Energy / Oil,UUP,vpin_z,initiated,134,0.46002,5.8507,3.6101953297112956e-08,0.0,0.695783,5.2096,7.031525463525633e-07,0.0
energy_oil,Energy / Oil,UUP,kyle_lambda_100,initiated,134,0.0,39.1853,6.436359012645373e-75,0.0,0.0,29.5659,2.5120629157993526e-60,0.0
energy_oil,Energy / Oil,UUP,dollar_volume,initiated,134,393674.932083,7.1357,5.606248782737882e-11,0.0,812271.83598,5.6747,8.315478776351383e-08,0.0
energy_oil,Energy / Oil,XLF,logret,all,173,6e-05,1.7689,0.07868526413951016,0.1084,-1e-05,-0.1869,0.8519322734245798,0.8356
energy_oil,Energy / Oil,XLF,vol_z,all,173,0.161733,2.2257,0.027334290548403722,0.0284,0.157265,1.1956,0.2334849548244022,0.246
energy_oil,Energy / Oil,XLF,dvol_z,all,173,0.161471,2.2206,0.02768763277721266,0.0248,0.159454,1.203,0.2306241859258758,0.2312
energy_oil,Energy / Oil,XLF,signed_vol_tick,all,173,114252.046243,1.1625,0.246648134695636,0.2328,592439.768786,1.5315,0.1274878546348986,0.1228
energy_oil,Energy / Oil,XLF,OFI_bvc,all,173,0.025191,2.6411,0.00902559463246934,0.0064,-0.040492,-3.9454,0.00011585378784033467,0.0
energy_oil,Energy / Oil,XLF,vpin_50,all,173,0.452626,41.0977,3.021599656797915e-89,0.0,0.442312,34.0329,2.77587815997227e-77,0.0
energy_oil,Energy / Oil,XLF,vpin_z,all,173,-0.396032,-5.7449,4.257842547511246e-08,0.0,-0.380221,-4.9184,2.0653392190833777e-06,0.0
energy_oil,Energy / Oil,XLF,kyle_lambda_100,all,173,0.0,57.5155,8.35688683715623e-114,0.0,0.0,54.5906,1.4825963319738032e-110,0.0
energy_oil,Energy / Oil,XLF,dollar_volume,all,173,15570609.859304,11.3809,9.942103830585235e-23,0.0,19835217.734457,5.8134,2.90973435629057e-08,0.0
energy_oil,Energy / Oil,XLF,logret,initiated,158,7e-06,0.6626,0.5085289455486373,0.4992,-8e-06,-0.1454,0.884617135843849,0.862
